16,95;0,090303;0,395715;0,92403
17;0,089946;0,396316;0,92398
17,05;0,08959;0,396917;0,92393
17,1;0,089234;0,397519;0,923879
17,15;0,088879;0,398121;0,923829
17,2;0,088524;0,398723;0,923778
17,25;0,088169;0,399326;0,923728
17,3;0,087815;0,399929;0,923677
17,35;0,087462;0,400533;0,923627
17,4;0,087108;0,401137;0,923577
17,45;0,086755;0,401742;0,923527
17,5;0,086402;0,402348;0,923477
17,55;0,086049;0,402954;0,923426
17,6;0,085697;0,40356;0,923376
17,65;0,085345;0,404167;0,923326
17,7;0,084993;0,404773;0,923277
17,75;0,084641;0,40538;0,923227
17,8;0,08429;0,405987;0,923177
17,85;0,083939;0,406594;0,923127
17,9;0,083588;0,407202;0,923077
17,95;0,083237;0,40781;0,923026
18;0,082886;0,408418;0,922975
18,05;0,082535;0,409026;0,922924
18,1;0,082185;0,409634;0,922874
18,15;0,081835;0,410243;0,922824
18,2;0,081486;0,410851;0,922774
18,25;0,081138;0,41146;0,922725
18,3;0,080791;0,412069;0,922675
18,35;0,080443;0,412679;0,922626
18,4;0,080096;0,413288;0,922577
18,45;0,07975;0,413897;0,922528
18,5;0,079405;0,414507;0,922479
18,55;0,079059;0,415117;0,922431
18,6;0,078713;0,415727;0,922383
18,65;0,078368;0,416338;0,922335
18,7;0,078023;0,416949;0,922287
18,75;0,077678;0,417561;0,92224
18,8;0,077333;0,418173;0,922193
18,85;0,076988;0,418786;0,922146
18,9;0,076643;0,419399;0,922098
18,95;0,076299;0,420013;0,922051
19;0,075954;0,420627;0,922003
19,05;0,07561;0,421241;0,921955
19,1;0,075266;0,421854;0,921908
19,15;0,074922;0,422469;0,92186
19,2;0,074578;0,423083;0,921812
19,25;0,074234;0,423699;0,921764
19,3;0,073891;0,424315;0,921716
19,35;0,073548;0,424932;0,921668
19,4;0,073205;0,425548;0,92162
19,45;0,072863;0,426165;0,921572
19,5;0,072521;0,426783;0,921524
19,55;0,072179;0,427402;0,921476
19,6;0,071837;0,428021;0,921428
19,65;0,071495;0,42864;0,921381
19,7;0,071154;0,429259;0,921334
19,75;0,070813;0,429879;0,921287
19,8;0,070472;0,430499;0,92124
19,85;0,070131;0,431119;0,921194
19,9;0,069791;0,431741;0,921147
19,95;0,06945;0,432362;0,921101
20;0,06911;0,432983;0,921055
20,05;0,068771;0,433604;0,92101
20,1;0,068431;0,434226;0,920964
20,15;0,068091;0,434848;0,920918
20,2;0,067752;0,43547;0,920872
20,25;0,067413;0,436092;0,920827
20,3;0,067074;0,436716;0,920782
20,35;0,066735;0,437339;0,920737
20,4;0,066396;0,437962;0,920691
20,45;0,066057;0,438585;0,920647
20,5;0,065719;0,439209;0,920602
20,55;0,065381;0,439832;0,920558
20,6;0,065043;0,440456;0,920513
20,65;0,064705;0,44108;0,920469
20,7;0,064367;0,441705;0,920424
20,75;0,06403;0,442329;0,92038
20,8;0,063693;0,442954;0,920336
20,85;0,063356;0,443579;0,920292
20,9;0,06302;0,444205;0,920248
20,95;0,062684;0,44483;0,920204
21;0,062348;0,445455;0,92016
21,05;0,062012;0,446081;0,920117
21,1;0,061676;0,446706;0,920073
21,15;0,061341;0,447332;0,92003
21,2;0,061006;0,447957;0,919988
21,25;0,060671;0,448583;0,919945
21,3;0,060337;0,449209;0,919903
21,35;0,060002;0,449835;0,919862
21,4;0,059667;0,450462;0,91982
21,45;0,059332;0,451088;0,919779
21,5;0,058997;0,451714;0,919738
21,55;0,058663;0,452341;0,919696
21,6;0,058328;0,452967;0,919655
21,65;0,057995;0,453594;0,919615
21,7;0,057661;0,454221;0,919574
21,75;0,057327;0,454848;0,919534
21,8;0,056993;0,455475;0,919494
21,85;0,056659;0,456103;0,919454
21,9;0,056326;0,45673;0,919413
21,95;0,055993;0,457358;0,919373
22;0,05566;0,457986;0,919332
22,05;0,055327;0,458614;0,919291
22,1;0,054994;0,459243;0,919251
22,15;0,054662;0,459871;0,91921
22,2;0,054329;0,460499;0,91917
22,25;0,053997;0,461128;0,919129
22,3;0,053665;0,461757;0,919089
22,35;0,053333;0,462387;0,919049
22,4;0,053002;0,463016;0,919009
22,45;0,05267;0,463646;0,91897
22,5;0,052339;0,464275;0,918932
22,55;0,052007;0,464905;0,918893
22,6;0,051676;0,465535;0,918854
22,65;0,051345;0,466165;0,918815
22,7;0,051014;0,466795;0,918776
22,75;0,050684;0,467426;0,918737
22,8;0,050354;0,468056;0,918698
22,85;0,050025;0,468687;0,918659
22,9;0,049695;0,469318;0,91862
22,95;0,049367;0,469949;0,91858
23;0,049039;0,470581;0,918541
23,05;0,048711;0,471212;0,918502
23,1;0,048384;0,471844;0,918462
23,15;0,048057;0,472476;0,918424
23,2;0,04773;0,473108;0,918385
23,25;0,047405;0,47374;0,918346
23,3;0,047081;0,474372;0,918307
23,35;0,046757;0,475004;0,918268
23,4;0,046433;0,475637;0,91823
23,45;0,04611;0,47627;0,918191
23,5;0,045788;0,476903;0,918153
23,55;0,045467;0,477536;0,918115
23,6;0,045146;0,47817;0,918077
23,65;0,044826;0,478803;0,91804
23,7;0,044505;0,479437;0,918003
23,75;0,044186;0,48007;0,917966
23,8;0,043866;0,480704;0,917929
23,85;0,043547;0,481338;0,917893
23,9;0,04323;0,481972;0,917857
23,95;0,042912;0,482607;0,917821
24;0,042596;0,483241;0,917786
24,05;0,04228;0,483876;0,91775
24,1;0,041965;0,48451;0,917715
24,15;0,04165;0,485145;0,917679
24,2;0,041335;0,48578;0,917643
24,25;0,041021;0,486415;0,917608
24,3;0,040707;0,48705;0,917573
24,35;0,040393;0,487686;0,917537
24,4;0,04008;0,488321;0,917502
24,45;0,039768;0,488957;0,917466
24,5;0,039456;0,489594;0,91743
24,55;0,039144;0,49023;0,917395
24,6;0,038833;0,490867;0,917359
24,65;0,038522;0,491504;0,917324
24,7;0,038211;0,492141;0,917289
24,75;0,037901;0,492777;0,917254
24,8;0,037591;0,493414;0,917218
24,85;0,037282;0,494052;0,917183
24,9;0,036974;0,494689;0,917147
24,95;0,036667;0,495326;0,917112
25;0,03636;0,495964;0,917076
25,05;0,036053;0,496601;0,917041
25,1;0,035747;0,497239;0,917005
25,15;0,035441;0,497877;0,91697
25,2;0,035136;0,498514;0,916935
25,25;0,03483;0,499152;0,9169
25,3;0,034525;0,49979;0,916866
25,35;0,034219;0,500428;0,916831
25,4;0,033915;0,501067;0,916796
25,45;0,033611;0,501706;0,916762
25,5;0,033309;0,502344;0,916727
25,55;0,033006;0,502983;0,916692
25,6;0,032704;0,503622;0,916658
25,65;0,032401;0,50426;0,916625
25,7;0,032099;0,504899;0,916591
25,75;0,031798;0,505538;0,916557
25,8;0,031497;0,506176;0,916523
25,85;0,031196;0,506816;0,916489
25,9;0,030895;0,507455;0,916456
25,95;0,030595;0,508094;0,916424
26;0,030296;0,508734;0,916392
26,05;0,029996;0,509373;0,916361
26,1;0,029697;0,510012;0,91633
26,15;0,029398;0,510652;0,9163
26,2;0,029101;0,511292;0,91627
26,25;0,028803;0,511932;0,916239
26,3;0,028506;0,512572;0,916209
26,35;0,028208;0,513212;0,916179
26,4;0,027912;0,513853;0,91615
26,45;0,027615;0,514494;0,91612
26,5;0,027319;0,515135;0,916091
26,55;0,027022;0,515776;0,916062
26,6;0,026726;0,516418;0,916032
26,65;0,02643;0,517059;0,916003
26,7;0,026136;0,517701;0,915974
26,75;0,025841;0,518343;0,915944
26,8;0,025546;0,518986;0,915915
26,85;0,025252;0,519628;0,915885
26,9;0,024957;0,52027;0,915855
26,95;0,024663;0,520913;0,915825
27;0,024369;0,521555;0,915795
27,05;0,024075;0,522198;0,915766
27,1;0,023782;0,522841;0,915736
27,15;0,02349;0,523484;0,915706
27,2;0,023198;0,524127;0,915676
27,25;0,022906;0,52477;0,915647
27,3;0,022614;0,525413;0,915618
27,35;0,022323;0,526056;0,915589
27,4;0,022032;0,526699;0,915561
27,45;0,021741;0,527343;0,915533
27,5;0,02145;0,527986;0,915505
27,55;0,021159;0,52863;0,915478
27,6;0,020869;0,529274;0,91545
27,65;0,020579;0,529918;0,915422
27,7;0,02029;0,530562;0,915395
27,75;0,020001;0,531206;0,915367
27,8;0,019712;0,531851;0,915339
27,85;0,019424;0,532495;0,915311
27,9;0,019135;0,53314;0,915283
27,95;0,018847;0,533785;0,915255
28;0,018559;0,534429;0,915226
28,05;0,018272;0,535074;0,915198
28,1;0,017984;0,535719;0,91517
28,15;0,017697;0,536364;0,915141
28,2;0,01741;0,537009;0,915112
28,25;0,017124;0,537653;0,915084
28,3;0,016839;0,538298;0,915056
28,35;0,016553;0,538944;0,915028
28,4;0,016267;0,539589;0,914999
28,45;0,015982;0,540234;0,914971
28,5;0,015697;0,540879;0,914942
28,55;0,015412;0,541524;0,914914
28,6;0,015127;0,542169;0,914885
28,65;0,014842;0,542815;0,914856
28,7;0,014557;0,54346;0,914827
28,75;0,014273;0,544105;0,914799
28,8;0,013989;0,54475;0,91477
28,85;0,013706;0,545395;0,91474
28,9;0,013423;0,54604;0,914711
28,95;0,01314;0,546685;0,914682
29;0,012857;0,547331;0,914653
29,05;0,012574;0,547976;0,914624
29,1;0,012292;0,548621;0,914595
29,15;0,012009;0,549266;0,914566
29,2;0,011726;0,549912;0,914537
29,25;0,011444;0,550557;0,914508
29,3;0,011162;0,551203;0,914479
29,35;0,01088;0,551848;0,91445
29,4;0,010598;0,552494;0,914422
29,45;0,010317;0,553139;0,914393
29,5;0,010036;0,553785;0,914364
29,55;0,009755;0,55443;0,914336
29,6;0,009474;0,555076;0,914308
29,65;0,009193;0,555722;0,91428
29,7;0,008913;0,556367;0,914253
29,75;0,008632;0,557013;0,914225
29,8;0,008351;0,557659;0,914197
29,85;0,008071;0,558304;0,91417
29,9;0,007791;0,55895;0,914142
29,95;0,00751;0,559596;0,914115
30;0,007231;0,560241;0,914087
30,05;0,006951;0,560887;0,91406
30,1;0,006671;0,561533;0,914032
30,15;0,006391;0,562179;0,914004
30,2;0,006111;0,562825;0,913977
30,25;0,005832;0,563471;0,91395
30,3;0,005552;0,564116;0,913923
30,35;0,005273;0,564762;0,913896
30,4;0,004994;0,565408;0,91387
30,45;0,004715;0,566054;0,913844
30,5;0,004436;0,5667;0,913817
30,55;0,004158;0,567347;0,913791
30,6;0,003879;0,567993;0,913764
30,65;0,0036;0,568639;0,913738
30,7;0,003322;0,569285;0,913713
30,75;0,003044;0,569931;0,913687
30,8;0,002766;0,570577;0,913662
30,85;0,002489;0,571222;0,913637
30,9;0,002213;0,571868;0,913613
30,95;0,001937;0,572514;0,913588
31;0,001662;0,57316;0,913564
31,05;0,001387;0,573806;0,91354
31,1;0,001114;0,574452;0,913516
31,15;0,000841;0,575098;0,913492
31,2;0,000568;0,575744;0,913467
31,25;0,000296;0,57639;0,913443
31,3;0,000025;0,577035;0,913419
31,35;-0,000246;0,577681;0,913395
31,4;-0,000516;0,578327;0,913371
31,45;-0,000786;0,578973;0,913348
31,5;-0,001056;0,579619;0,913324
31,55;-0,001325;0,580265;0,9133
31,6;-0,001595;0,580911;0,913277
31,65;-0,001864;0,581557;0,913254
31,7;-0,002132;0,582202;0,913231
31,75;-0,0024;0,582848;0,913209
31,8;-0,002668;0,583494;0,913186
31,85;-0,002935;0,584139;0,913164
31,9;-0,003201;0,584785;0,913141
31,95;-0,003468;0,585431;0,913119
32;-0,003734;0,586076;0,913096
32,05;-0,003999;0,586722;0,913073
32,1;-0,004263;0,587368;0,91305
32,15;-0,004527;0,588013;0,913027
32,2;-0,00479;0,588658;0,913004
32,25;-0,005053;0,589304;0,912982
32,3;-0,005315;0,589949;0,912959
32,35;-0,005577;0,590595;0,912936
32,4;-0,005839;0,59124;0,912913
32,45;-0,0061;0,591885;0,91289
32,5;-0,006362;0,592531;0,912867
32,55;-0,006623;0,593176;0,912844
32,6;-0,006884;0,593821;0,912822
32,65;-0,007144;0,594467;0,9128
32,7;-0,007403;0,595112;0,912778
32,75;-0,007663;0,595757;0,912756
32,8;-0,007922;0,596402;0,912733
32,85;-0,008181;0,597047;0,912711
32,9;-0,008441;0,597692;0,912689
32,95;-0,008699;0,598337;0,912666
33;-0,008957;0,598982;0,912645
33,05;-0,009214;0,599627;0,912623
33,1;-0,00947;0,600272;0,912603
33,15;-0,009727;0,600916;0,912583
33,2;-0,009982;0,601561;0,912563
33,25;-0,010238;0,602205;0,912544
33,3;-0,010493;0,60285;0,912524
33,35;-0,010747;0,603494;0,912505
33,4;-0,011002;0,604139;0,912485
33,45;-0,011256;0,604783;0,912466
33,5;-0,011509;0,605427;0,912447
33,55;-0,011762;0,606071;0,912427
33,6;-0,012015;0,606715;0,912409
33,65;-0,012268;0,607359;0,912391
33,7;-0,01252;0,608002;0,912374
33,75;-0,012771;0,608645;0,912356
33,8;-0,013022;0,609288;0,91234
33,85;-0,013273;0,609931;0,912325
33,9;-0,013524;0,610573;0,912308
33,95;-0,013774;0,611215;0,912292
34;-0,014025;0,611857;0,912275
34,05;-0,014275;0,612499;0,912259
34,1;-0,014525;0,61314;0,912242
34,15;-0,014775;0,613781;0,912226
34,2;-0,015025;0,614422;0,91221
34,25;-0,015275;0,615063;0,912193
34,3;-0,015524;0,615704;0,912177
34,35;-0,015774;0,616345;0,912161
34,4;-0,016023;0,616985;0,912145
34,45;-0,016272;0,617626;0,91213
34,5;-0,016521;0,618266;0,912115
34,55;-0,016771;0,618906;0,9121
34,6;-0,01702;0,619545;0,912087
34,65;-0,017269;0,620184;0,912073
34,7;-0,017517;0,620823;0,91206
34,75;-0,017765;0,621462;0,912048
34,8;-0,018013;0,622101;0,912036
34,85;-0,018261;0,62274;0,912024
34,9;-0,018509;0,623379;0,912011
34,95;-0,018756;0,624017;0,911999
35;-0,019003;0,624655;0,911987
35,05;-0,01925;0,625293;0,911975
35,1;-0,019496;0,625931;0,911963
35,15;-0,019742;0,626569;0,911952
35,2;-0,019988;0,627207;0,91194
35,25;-0,020234;0,627844;0,911928
35,3;-0,02048;0,628481;0,911917
35,35;-0,020725;0,629118;0,911905
35,4;-0,02097;0,629755;0,911894
35,45;-0,021215;0,630391;0,911882
35,5;-0,02146;0,631027;0,91187
35,55;-0,021705;0,631663;0,911859
35,6;-0,02195;0,632299;0,911848
35,65;-0,022194;0,632935;0,911837
35,7;-0,022439;0,633571;0,911826
35,75;-0,022683;0,634207;0,911816
35,8;-0,022927;0,634842;0,911805
35,85;-0,02317;0,635478;0,911794
35,9;-0,023414;0,636114;0,911784
35,95;-0,023658;0,636749;0,911774
36;-0,023901;0,637385;0,911764
36,05;-0,024144;0,63802;0,911754
36,1;-0,024386;0,638656;0,911745
36,15;-0,024629;0,639291;0,911735
36,2;-0,024872;0,639926;0,911726
36,25;-0,025114;0,64056;0,911716
36,3;-0,025357;0,641194;0,911707
36,35;-0,025599;0,641829;0,911697
36,4;-0,025841;0,642463;0,911688
36,45;-0,026084;0,643097;0,911679
36,5;-0,026326;0,64373;0,91167
36,55;-0,026567;0,644364;0,911661
36,6;-0,026809;0,644997;0,911652
36,65;-0,02705;0,645631;0,911643
36,7;-0,027291;0,646264;0,911635
